"GOV","Level of government","TAX","Tax revenue","VAR","Indicator","COU","Country","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","LUX","Luxembourg","2005","2005","USD","US Dollar","9","Billions",,,14.089,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","LUX","Luxembourg","2006","2006","USD","US Dollar","9","Billions",,,15.145,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","LUX","Luxembourg","2007","2007","USD","US Dollar","9","Billions",,,18.42,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","LUX","Luxembourg","2008","2008","USD","US Dollar","9","Billions",,,20.49,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","LUX","Luxembourg","2009","2009","USD","US Dollar","9","Billions",,,19.68,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","LUX","Luxembourg","2010","2010","USD","US Dollar","9","Billions",,,20.022,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","LUX","Luxembourg","2011","2011","USD","US Dollar","9","Billions",,,22.265,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","LUX","Luxembourg","2012","2012","USD","US Dollar","9","Billions",,,21.773,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","LUX","Luxembourg","2013","2013","USD","US Dollar","9","Billions",,,23.581,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","LUX","Luxembourg","2014","2014","USD","US Dollar","9","Billions",,,24.793,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","LUX","Luxembourg","2015","2015","USD","US Dollar","9","Billions",,,20.888,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","LUX","Luxembourg","2016","2016","USD","US Dollar","9","Billions",,,22.042,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","LUX","Luxembourg","2017","2017","USD","US Dollar","9","Billions",,,24.031,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","LUX","Luxembourg","2018","2018","USD","US Dollar","9","Billions",,,27.944,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","LUX","Luxembourg","2019","2019","USD","US Dollar","9","Billions",,,27.632,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","LUX","Luxembourg","2020","2020","USD","US Dollar","9","Billions",,,28.124,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","LUX","Luxembourg","2021","2021","USD","US Dollar","9","Billions",,,32.979,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","MEX","Mexico","1980","1980","USD","US Dollar","9","Billions",,,33.627,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","MEX","Mexico","1981","1981","USD","US Dollar","9","Billions",,,41.988,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","MEX","Mexico","1982","1982","USD","US Dollar","9","Billions",,,32.367,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","MEX","Mexico","1983","1983","USD","US Dollar","9","Billions",,,22.033,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","MEX","Mexico","1984","1984","USD","US Dollar","9","Billions",,,28.469,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","MEX","Mexico","1985","1985","USD","US Dollar","9","Billions",,,26.194,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","MEX","Mexico","1986","1986","USD","US Dollar","9","Billions",,,21.364,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","MEX","Mexico","1987","1987","USD","US Dollar","9","Billions",,,25.009,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","MEX","Mexico","1988","1988","USD","US Dollar","9","Billions",,,30.27,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","MEX","Mexico","1989","1989","USD","US Dollar","9","Billions",,,37.83,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","MEX","Mexico","1990","1990","USD","US Dollar","9","Billions",,,35.908,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","MEX","Mexico","1991","1991","USD","US Dollar","9","Billions",,,43.947,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","MEX","Mexico","1992","1992","USD","US Dollar","9","Billions",,,53.144,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","MEX","Mexico","1993","1993","USD","US Dollar","9","Billions",,,60.102,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","MEX","Mexico","1994","1994","USD","US Dollar","9","Billions",,,63.095,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","MEX","Mexico","1995","1995","USD","US Dollar","9","Billions",,,36.391,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","MEX","Mexico","1996","1996","USD","US Dollar","9","Billions",,,40.729,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","MEX","Mexico","1997","1997","USD","US Dollar","9","Billions",,,52.509,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","MEX","Mexico","1998","1998","USD","US Dollar","9","Billions",,,57.613,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","MEX","Mexico","1999","1999","USD","US Dollar","9","Billions",,,70.452,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","MEX","Mexico","2000","2000","USD","US Dollar","9","Billions",,,81.16,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","MEX","Mexico","2001","2001","USD","US Dollar","9","Billions",,,92.255,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","MEX","Mexico","2002","2002","USD","US Dollar","9","Billions",,,97.314,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","MEX","Mexico","2003","2003","USD","US Dollar","9","Billions",,,92.363,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","MEX","Mexico","2004","2004","USD","US Dollar","9","Billions",,,90.438,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","MEX","Mexico","2005","2005","USD","US Dollar","9","Billions",,,99.772,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","MEX","Mexico","2006","2006","USD","US Dollar","9","Billions",,,112.982,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","MEX","Mexico","2007","2007","USD","US Dollar","9","Billions",,,126.466,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","MEX","Mexico","2008","2008","USD","US Dollar","9","Billions",,,139.556,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","MEX","Mexico","2009","2009","USD","US Dollar","9","Billions",,,112.288,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","MEX","Mexico","2010","2010","USD","US Dollar","9","Billions",,,135.866,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","MEX","Mexico","2011","2011","USD","US Dollar","9","Billions",,,150.586,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","MEX","Mexico","2012","2012","USD","US Dollar","9","Billions",,,152.152,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","MEX","Mexico","2013","2013","USD","US Dollar","9","Billions",,,169.579,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","MEX","Mexico","2014","2014","USD","US Dollar","9","Billions",,,179.947,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","MEX","Mexico","2015","2015","USD","US Dollar","9","Billions",,,186.055,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","MEX","Mexico","2016","2016","USD","US Dollar","9","Billions",,,179.484,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","MEX","Mexico","2017","2017","USD","US Dollar","9","Billions",,,186.897,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","MEX","Mexico","2018","2018","USD","US Dollar","9","Billions",,,198.032,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","MEX","Mexico","2019","2019","USD","US Dollar","9","Billions",,,207.926,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","MEX","Mexico","2020","2020","USD","US Dollar","9","Billions",,,193.857,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","MEX","Mexico","2021","2021","USD","US Dollar","9","Billions",,,216.447,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","NLD","Netherlands","1979","1979","USD","US Dollar","9","Billions",,,88.406,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","NLD","Netherlands","1980","1980","USD","US Dollar","9","Billions",,,97.249,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","NLD","Netherlands","1981","1981","USD","US Dollar","9","Billions",,,80.524,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","NLD","Netherlands","1982","1982","USD","US Dollar","9","Billions",,,74.178,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","NLD","Netherlands","1983","1983","USD","US Dollar","9","Billions",,,71.81,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","NLD","Netherlands","1984","1984","USD","US Dollar","9","Billions",,,64.209,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","NLD","Netherlands","1985","1985","USD","US Dollar","9","Billions",,,64.43,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","NLD","Netherlands","1986","1986","USD","US Dollar","9","Billions",,,87.444,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","NLD","Netherlands","1987","1987","USD","US Dollar","9","Billions",,,109.377,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","NLD","Netherlands","1988","1988","USD","US Dollar","9","Billions",,,116.812,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","NLD","Netherlands","1989","1989","USD","US Dollar","9","Billions",,,108.64,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","NLD","Netherlands","1990","1990","USD","US Dollar","9","Billions",,,132.567,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","NLD","Netherlands","1991","1991","USD","US Dollar","9","Billions",,,143.312,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","NLD","Netherlands","1992","1992","USD","US Dollar","9","Billions",,,155.157,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","NLD","Netherlands","1993","1993","USD","US Dollar","9","Billions",,,145.136,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","NLD","Netherlands","1994","1994","USD","US Dollar","9","Billions",,,147.572,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","NLD","Netherlands","1995","1995","USD","US Dollar","9","Billions",,,160.467,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","NLD","Netherlands","1996","1996","USD","US Dollar","9","Billions",,,163.371,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","NLD","Netherlands","1997","1997","USD","US Dollar","9","Billions",,,153.905,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","NLD","Netherlands","1998","1998","USD","US Dollar","9","Billions",,,159.874,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","NLD","Netherlands","1999","1999","USD","US Dollar","9","Billions",,,166.063,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","NLD","Netherlands","2000","2000","USD","US Dollar","9","Billions",,,153.741,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","NLD","Netherlands","2001","2001","USD","US Dollar","9","Billions",,,153.685,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","NLD","Netherlands","2002","2002","USD","US Dollar","9","Billions",,,165.369,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","NLD","Netherlands","2003","2003","USD","US Dollar","9","Billions",,,201.635,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","NLD","Netherlands","2004","2004","USD","US Dollar","9","Billions",,,228.908,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","NLD","Netherlands","2005","2005","USD","US Dollar","9","Billions",,,239.717,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","NLD","Netherlands","2006","2006","USD","US Dollar","9","Billions",,,264.478,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","NLD","Netherlands","2007","2007","USD","US Dollar","9","Billions",,,302.47,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","NLD","Netherlands","2008","2008","USD","US Dollar","9","Billions",,,340.133,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","NLD","Netherlands","2009","2009","USD","US Dollar","9","Billions",,,303.294,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","NLD","Netherlands","2010","2010","USD","US Dollar","9","Billions",,,301.851,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","NLD","Netherlands","2011","2011","USD","US Dollar","9","Billions",,,320.523,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","NLD","Netherlands","2012","2012","USD","US Dollar","9","Billions",,,298.676,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","NLD","Netherlands","2013","2013","USD","US Dollar","9","Billions",,,316.592,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","NLD","Netherlands","2014","2014","USD","US Dollar","9","Billions",,,330.094,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","NLD","Netherlands","2015","2015","USD","US Dollar","9","Billions",,,283.263,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","NLD","Netherlands","2016","2016","USD","US Dollar","9","Billions",,,300.833,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","NLD","Netherlands","2017","2017","USD","US Dollar","9","Billions",,,322.025,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","NLD","Netherlands","2018","2018","USD","US Dollar","9","Billions",,,354.407,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","NLD","Netherlands","2019","2019","USD","US Dollar","9","Billions",,,357.348,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","NLD","Netherlands","2020","2020","USD","US Dollar","9","Billions",,,363.061,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","NLD","Netherlands","2021","2021","USD","US Dollar","9","Billions",,,402.055,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","NZL","New Zealand","1965","1965","USD","US Dollar","9","Billions",,,1.385,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","NZL","New Zealand","1966","1966","USD","US Dollar","9","Billions",,,1.47,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","NZL","New Zealand","1967","1967","USD","US Dollar","9","Billions",,,1.374,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","NZL","New Zealand","1968","1968","USD","US Dollar","9","Billions",,,1.293,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","NZL","New Zealand","1969","1969","USD","US Dollar","9","Billions",,,1.44,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","NZL","New Zealand","1970","1970","USD","US Dollar","9","Billions",,,1.767,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","NZL","New Zealand","1971","1971","USD","US Dollar","9","Billions",,,2.162,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","NZL","New Zealand","1972","1972","USD","US Dollar","9","Billions",,,2.674,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","NZL","New Zealand","1973","1973","USD","US Dollar","9","Billions",,,3.575,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","NZL","New Zealand","1974","1974","USD","US Dollar","9","Billions",,,4.021,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","NZL","New Zealand","1975","1975","USD","US Dollar","9","Billions",,,3.783,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","NZL","New Zealand","1976","1976","USD","US Dollar","9","Billions",,,4.106,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","NZL","New Zealand","1977","1977","USD","US Dollar","9","Billions",,,5.011,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","NZL","New Zealand","1978","1978","USD","US Dollar","9","Billions",,,5.565,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","NZL","New Zealand","1979","1979","USD","US Dollar","9","Billions",,,6.46,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","NZL","New Zealand","1980","1980","USD","US Dollar","9","Billions",,,6.965,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","NZL","New Zealand","1981","1981","USD","US Dollar","9","Billions",,,7.61,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","NZL","New Zealand","1982","1982","USD","US Dollar","9","Billions",,,7.688,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","NZL","New Zealand","1983","1983","USD","US Dollar","9","Billions",,,6.9,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","NZL","New Zealand","1984","1984","USD","US Dollar","9","Billions",,,6.743,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","NZL","New Zealand","1985","1985","USD","US Dollar","9","Billions",,,7.731,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","NZL","New Zealand","1986","1986","USD","US Dollar","9","Billions",,,10.279,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","NZL","New Zealand","1987","1987","USD","US Dollar","9","Billions",,,14.176,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","NZL","New Zealand","1988","1988","USD","US Dollar","9","Billions",,,15.128,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","NZL","New Zealand","1989","1989","USD","US Dollar","9","Billions",,,16.507,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","NZL","New Zealand","1990","1990","USD","US Dollar","9","Billions",,,16.125,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","NZL","New Zealand","1991","1991","USD","US Dollar","9","Billions",,,14.73,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","NZL","New Zealand","1992","1992","USD","US Dollar","9","Billions",,,14.863,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","NZL","New Zealand","1993","1993","USD","US Dollar","9","Billions",,,16.959,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","NZL","New Zealand","1994","1994","USD","US Dollar","9","Billions",,,20.284,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","NZL","New Zealand","1995","1995","USD","US Dollar","9","Billions",,,23.305,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","NZL","New Zealand","1996","1996","USD","US Dollar","9","Billions",,,23.247,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","NZL","New Zealand","1997","1997","USD","US Dollar","9","Billions",,,21.035,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","NZL","New Zealand","1998","1998","USD","US Dollar","9","Billions",,,18.581,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","NZL","New Zealand","1999","1999","USD","US Dollar","9","Billions",,,18.096,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","NZL","New Zealand","2000","2000","USD","US Dollar","9","Billions",,,17.34,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","NZL","New Zealand","2001","2001","USD","US Dollar","9","Billions",,,18.273,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","NZL","New Zealand","2002","2002","USD","US Dollar","9","Billions",,,23.465,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","NZL","New Zealand","2003","2003","USD","US Dollar","9","Billions",,,30.281,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","NZL","New Zealand","2004","2004","USD","US Dollar","9","Billions",,,36.609,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","NZL","New Zealand","2005","2005","USD","US Dollar","9","Billions",,,40.073,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","NZL","New Zealand","2006","2006","USD","US Dollar","9","Billions",,,42.668,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","NZL","New Zealand","2007","2007","USD","US Dollar","9","Billions",,,45.97,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","NZL","New Zealand","2008","2008","USD","US Dollar","9","Billions",,,41.22,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","NZL","New Zealand","2009","2009","USD","US Dollar","9","Billions",,,39.837,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","NZL","New Zealand","2010","2010","USD","US Dollar","9","Billions",,,46.955,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","NZL","New Zealand","2011","2011","USD","US Dollar","9","Billions",,,51.695,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","NZL","New Zealand","2012","2012","USD","US Dollar","9","Billions",,,56.389,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","NZL","New Zealand","2013","2013","USD","US Dollar","9","Billions",,,59.506,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","NZL","New Zealand","2014","2014","USD","US Dollar","9","Billions",,,58.035,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","NZL","New Zealand","2015","2015","USD","US Dollar","9","Billions",,,56.778,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","NZL","New Zealand","2016","2016","USD","US Dollar","9","Billions",,,60.856,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","NZL","New Zealand","2017","2017","USD","US Dollar","9","Billions",,,64.909,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","NZL","New Zealand","2018","2018","USD","US Dollar","9","Billions",,,67.383,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","NZL","New Zealand","2019","2019","USD","US Dollar","9","Billions",,,65.127,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","NZL","New Zealand","2020","2020","USD","US Dollar","9","Billions",,,78.233,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","NZL","New Zealand","2021","2021","USD","US Dollar","9","Billions",,,85.887,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","NOR","Norway","1965","1965","USD","US Dollar","9","Billions",,,2.355,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","NOR","Norway","1966","1966","USD","US Dollar","9","Billions",,,2.643,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","NOR","Norway","1967","1967","USD","US Dollar","9","Billions",,,3.056,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","NOR","Norway","1968","1968","USD","US Dollar","9","Billions",,,3.364,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","NOR","Norway","1969","1969","USD","US Dollar","9","Billions",,,3.802,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","NOR","Norway","1970","1970","USD","US Dollar","9","Billions",,,4.388,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","NOR","Norway","1971","1971","USD","US Dollar","9","Billions",,,5.367,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","NOR","Norway","1972","1972","USD","US Dollar","9","Billions",,,6.699,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","NOR","Norway","1973","1973","USD","US Dollar","9","Billions",,,8.818,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","NOR","Norway","1974","1974","USD","US Dollar","9","Billions",,,10.514,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","NOR","Norway","1975","1975","USD","US Dollar","9","Billions",,,12.774,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","NOR","Norway","1976","1976","USD","US Dollar","9","Billions",,,14.456,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","NOR","Norway","1977","1977","USD","US Dollar","9","Billions",,,17.006,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","NOR","Norway","1978","1978","USD","US Dollar","9","Billions",,,18.815,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","NOR","Norway","1979","1979","USD","US Dollar","9","Billions",,,21.421,,
